(51, 165, 72, 162, 4624776)
(51, 178, 115, 162, 5772403)
(51, 228, 114, 219, 11985003)
(51, 348, 251, 298, 42276843)
(51, 503, 237, 485, 127396178)
(51, 612, 459, 510, 229353579)
(51, 678, 162, 675, 311798403)
(51, 682, 214, 675, 317347219)
(51, 976, 571, 906, 929846827)
(52, 72, 34, 78, 513856)
(52, 312, 246, 250, 30511936)
(52, 416, 234, 390, 72131904)
(52, 624, 468, 520, 243111232)
(52, 884, 390, 858, 690947712)
(52, 974, 641, 871, 924151032)
(53, 550, 428, 445, 166523877)
(53, 636, 477, 530, 257408333)
(53, 667, 114, 666, 296889840)
(54, 60, 6, 72, 373464)
(54, 71, 15, 80, 515375)
(54, 90, 12, 96, 886464)
(54, 204, 96, 198, 8647128)
(54, 225, 17, 226, 11548089)
(54, 330, 200, 304, 36094464)
(54, 348, 132, 342, 42301656)
(54, 411, 187, 398, 69583995)
(54, 417, 282, 369, 72669177)
(54, 432, 243, 405, 80779032)
(54, 459, 363, 366, 96860043)
(54, 648, 486, 540, 272255256)
(54, 683, 350, 651, 318769451)
(54, 765, 453, 708, 447854589)
(54, 820, 577, 711, 551525464)
(54, 918, 405, 891, 773778096)
(54, 970, 304, 960, 912830464)
(55, 113, 92, 94, 1609272)
(55, 225, 24, 226, 11557000)
(55, 465, 150, 460, 100711000)
(55, 648, 276, 631, 272264167)
(55, 660, 495, 550, 287662375)
(55, 764, 570, 639, 446110119)
(55, 782, 223, 776, 478378143)
(55, 836, 528, 759, 584443431)
(55, 972, 388, 951, 918496423)
(56, 61, 42, 69, 402597)
(56, 371, 203, 350, 51240427)
(56, 448, 252, 420, 90091008)
(56, 672, 504, 560, 303640064)
(56, 750, 123, 749, 422050616)
(56, 828, 560, 732, 567839168)
(56, 952, 420, 924, 862977024)
(57, 72, 30, 81, 558441)
(57, 180, 113, 166, 6017193)
(57, 430, 313, 366, 79692193)
(57, 479, 285, 443, 110087432)
(57, 527, 275, 501, 146548376)
(57, 550, 316, 513, 166560193)
(57, 664, 340, 633, 292940137)
(57, 684, 513, 570, 320198697)
(57, 792, 225, 786, 496978281)
(58, 100, 16, 106, 1195112)
(58, 198, 120, 184, 7957504)
(58, 255, 183, 220, 16776487)
